run_id,ckpt_tag,obs_mode,policy_seed,repeat_idx,seed,env_idx,cubeA_x,cubeA_y,cubeA_z,cubeA_theta,cubeB_x,cubeB_y,cubeB_z,cubeB_theta,separation,relative_yaw,relative_yaw_mod90,success_once,success_at_end,ep_len,return,success,ever_success,first_success_step,is_cubeA_grasped,ever_is_cubeA_grasped,first_is_cubeA_grasped_step,is_cubeA_on_cubeB,ever_is_cubeA_on_cubeB,first_is_cubeA_on_cubeB_step,is_cubeA_static,ever_is_cubeA_static,first_is_cubeA_static_step,final_cubeA_x,final_cubeA_y,final_cubeA_z,cubeB_displacement
/workspace/ripl/t2/nominal,best_eval_success_once.pt,rgb,1,0,1010,0,0.17626626789569855,0.12245764583349228,0.019999999552965164,2.198497900647988,0.10847198218107224,-0.11819339543581009,0.019999999552965164,-0.9136469191676486,0.2500179770327643,-3.1121448198156365,0.029447833774156607,1,1,200,45.0,1,1,155,0,1,89,1,1,150,1,1,1,0.09354224056005478,-0.10588248074054718,0.05999278277158737,1.1333224575320147e-05
/workspace/ripl/t2/nominal,best_eval_success_once.pt,rgb,1,0,1011,1,0.1207786500453949,0.027718059718608856,0.019999999552965164,-0.9096148753649089,0.04828214645385742,-0.212202787399292,0.019999999552965164,1.36069913214182,0.25063470612580563,2.270314007506729,0.6995176807118324,1,1,200,99.0,1,1,101,0,1,45,1,1,97,1,1,1,0.033182933926582336,-0.21466398239135742,0.059995319694280624,3.1333797376568304e-05
/workspace/ripl/t2/nominal,best_eval_success_once.pt,rgb,1,0,1012,2,0.15971504151821136,0.0589352622628212,0.019999999552965164,-2.2173790025572337,0.08961844444274902,0.14333775639533997,0.019999999552965164,-1.1645052834531144,0.10971469335211935,1.0528737191041193,-0.5179226076907772,1,1,200,98.0,1,1,103,0,1,55,1,1,100,1,1,1,0.08609149605035782,0.13649477064609528,0.05999910086393356,2.2393550117786457e-06
/workspace/ripl/t2/nominal,best_eval_success_once.pt,rgb,1,0,1013,3,-0.054875969886779785,0.24835023283958435,0.019999999552965164,-2.716576856013596,0.03652675449848175,-0.05314267426729202,0.019999999552965164,1.7457239517669156,0.3150435383574843,-1.8208844993990745,-0.2500881726041779,1,1,200,48.0,1,1,153,0,1,40,1,1,152,1,1,1,0.044659629464149475,-0.05409936234354973,0.06000162661075592,8.63698493258717e-06
/workspace/ripl/t2/nominal,best_eval_success_once.pt,rgb,1,0,1014,4,0.021399304270744324,0.06558475643396378,0.019999999552965164,0.46762821337164784,-0.07602765411138535,0.18684294819831848,0.019999999552965164,-2.6360486648745756,0.15554922465108673,-3.1036768782462234,0.03791577534356971,1,1,200,102.0,1,1,99,0,1,51,1,1,94,1,1,1,-0.07267331331968307,0.19657264649868011,0.05999847501516342,2.1323244066159036e-06
/workspace/ripl/t2/nominal,best_eval_success_once.pt,rgb,1,0,1015,5,0.06466515362262726,-0.06622465699911118,0.019999999552965164,-0.3378480150189427,-0.046788692474365234,0.059336818754673004,0.019999999552965164,1.8458411527774385,0.16789176276184672,2.1836891677963814,0.6128928410014849,1,1,200,106.0,1,1,95,0,1,42,1,1,92,1,1,1,-0.0489828996360302,0.050663214176893234,0.05999625846743584,3.699871605019312e-07
/workspace/ripl/t2/nominal,best_eval_success_once.pt,rgb,1,0,1016,6,-0.05372314900159836,0.04597125202417374,0.019999999552965164,2.4455721117297067,0.018102891743183136,0.024523921310901642,0.019999999552965164,-0.43704255071000286,0.07495977670588057,-2.8826146624397095,0.2589779911500836,1,1,200,107.0,1,1,94,0,1,42,1,1,88,1,1,1,0.02551509253680706,0.005212470889091492,0.059999819844961166,0.00021509898859906683
/workspace/ripl/t2/nominal,best_eval_success_once.pt,rgb,1,0,1017,7,0.08910585939884186,-0.11032850295305252,0.019999999552965164,2.950647367451904,-0.019832827150821686,0.051344387233257294,0.019999999552965164,0.1814883681382491,0.19495066260046523,-2.769158999313655,0.37243365427613817,1,1,200,103.0,1,1,98,0,1,44,1,1,95,1,1,1,-0.020641904324293137,0.05757135525345802,0.05999908596277237,1.2281074753296214e-05
/workspace/ripl/t2/nominal,best_eval_success_once.pt,rgb,1,0,1018,8,0.12455296516418457,0.08995993435382843,0.019999999552965164,0.9885705344190381,0.030680082738399506,-0.1183711439371109,0.019999999552965164,1.5782222088223843,0.22850373352921557,0.5896516744033464,0.5896516744033464,1,1,200,11.0,1,1,190,0,1,54,1,1,189,1,1,1,0.02836776152253151,-0.12254743278026581,0.05999821051955223,0.005797620579737516
/workspace/ripl/t2/nominal,best_eval_success_once.pt,rgb,1,0,1019,9,0.009500376880168915,0.023156307637691498,0.019999999552965164,-1.127074466042945,0.08184551447629929,0.043742455542087555,0.019999999552965164,0.7362786155271603,0.07521707531767442,1.8633530815701054,0.2925567547752088,0,0,200,0.0,0,0,-1,0,1,38,0,1,83,1,1,1,0.07284550368785858,-0.02268773503601551,0.01999993622303009,0.03439724111669766
/workspace/ripl/t2/nominal,best_eval_success_once.pt,rgb,1,0,1020,0,-0.004960350692272186,-0.1043708547949791,0.019999999552965164,2.1057847965549734,-0.04779009521007538,0.015025131404399872,0.019999999552965164,-1.9529535837345309,0.12684553021680578,2.2244469268900815,0.6536506000951849,1,1,200,106.0,1,1,95,0,1,46,1,1,94,1,1,1,-0.05260210856795311,0.0064270044676959515,0.0599980391561985,1.686696920196976e-06
/workspace/ripl/t2/nominal,best_eval_success_once.pt,rgb,1,0,1021,1,-0.10263459384441376,-0.21136319637298584,0.019999999552965164,-0.7463243542581273,0.04488401859998703,-0.024693481624126434,0.019999999552965164,-0.015600506456158847,0.2379229358887912,0.7307238478019684,0.7307238478019684,0,0,200,0.0,0,0,-1,0,1,60,0,0,-1,1,1,1,-0.09426971524953842,-0.16169863939285278,0.020000018179416656,7.99691071238669e-07
/workspace/ripl/t2/nominal,best_eval_success_once.pt,rgb,1,0,1022,2,-0.18370506167411804,0.09881327301263809,0.019999999552965164,2.374227639911412,-0.02352289855480194,-0.13475555181503296,0.019999999552965164,2.9629824166835745,0.28321850453839076,0.5887547767721624,0.5887547767721624,0,0,200,0.0,0,0,-1,0,1,58,0,1,131,1,1,1,-0.0599927194416523,-0.20329390466213226,0.019999900832772255,0.000879949995784461
/workspace/ripl/t2/nominal,best_eval_success_once.pt,rgb,1,0,1023,3,-0.13998067378997803,-0.06302610039710999,0.019999999552965164,1.489696031734666,-0.14224588871002197,-0.16005423665046692,0.019999999552965164,-1.4384953964715326,0.09705457445908455,-2.9281914282061985,0.21340122538359463,1,1,200,101.0,1,1,100,0,1,49,1,1,98,1,1,1,-0.13292273879051208,-0.16808806359767914,0.05999581143260002,3.323259628702098e-06
/workspace/ripl/t2/nominal,best_eval_success_once.pt,rgb,1,0,1024,4,0.0037662051618099213,0.22985661029815674,0.019999999552965164,2.263513395921435,0.12451821565628052,0.15559163689613342,0.019999999552965164,0.14301450734278331,0.14176154031633534,-2.120498888578652,-0.5497025617837554,0,0,200,0.0,0,0,-1,1,1,49,0,0,-1,0,1,1,0.11760488897562027,0.13291440904140472,0.11356404423713684,0.023541289301571462
/workspace/ripl/t2/nominal,best_eval_success_once.pt,rgb,1,0,1025,5,-0.05303603410720825,0.045089930295944214,0.019999999552965164,1.7804969277494687,-0.12982569634914398,0.09832638502120972,0.019999999552965164,-2.1703294979609735,0.09343860197448275,2.332358881469144,0.7615625546742475,1,1,200,112.0,1,1,89,0,1,43,1,1,85,1,1,1,-0.11562173068523407,0.09881708770990372,0.059998564422130585,6.3683943886632025e-06
/workspace/ripl/t2/nominal,best_eval_success_once.pt,rgb,1,0,1026,6,-0.15013983845710754,0.020621977746486664,0.019999999552965164,-0.7774398708818038,-0.05857598036527634,0.22995486855506897,0.019999999552965164,0.4056866253825242,0.22848238287215678,1.183126496264328,-0.3876698305305686,1,1,200,86.0,1,1,115,0,1,53,1,1,107,1,1,1,-0.060481175780296326,0.23498383164405823,0.0600019171833992,0.0001397561641757919
/workspace/ripl/t2/nominal,best_eval_success_once.pt,rgb,1,0,1027,7,-0.1461745649576187,0.03200698643922806,0.019999999552965164,2.0232897771502363,-0.1798316091299057,0.11489393562078476,0.019999999552965164,-1.9460281655250027,0.08945972818559891,2.313867364504347,0.7430710377094503,0,0,200,0.0,0,0,-1,0,1,48,0,0,-1,1,1,1,-0.058400578796863556,0.14728227257728577,0.01999993436038494,0.041958206008397246
/workspace/ripl/t2/nominal,best_eval_success_once.pt,rgb,1,0,1028,8,0.02340119332075119,0.12828943133354187,0.019999999552965164,-1.508156522974196,0.09297176450490952,-0.0881827250123024,0.019999999552965164,1.3728470087103553,0.22737690922323156,2.8810035316845513,-0.26058912190524186,1,1,200,107.0,1,1,94,0,1,42,1,1,91,1,1,1,0.09384182095527649,-0.0778527706861496,0.05999864637851715,3.6576204623680047e-07
/workspace/ripl/t2/nominal,best_eval_success_once.pt,rgb,1,0,1029,9,0.08144313842058182,-0.09890780597925186,0.019999999552965164,0.034047929613029826,0.0434054359793663,0.24658867716789246,0.019999999552965164,-2.8025056117927702,0.34758407137561903,-2.8365535414058005,0.3050391121839926,1,1,200,102.0,1,1,99,0,1,42,1,1,92,1,1,1,0.051904916763305664,0.24040453135967255,0.05999621003866196,2.549416235515853e-06
/workspace/ripl/t2/nominal,best_eval_success_once.pt,rgb,1,0,1030,0,-0.08455409854650497,-0.05730815976858139,0.019999999552965164,2.0223519152409937,-0.09449384361505508,-0.17030027508735657,0.019999999552965164,-0.49305088609127345,0.11342846492939572,-2.515402801332267,0.626189852257526,0,0,200,0.0,0,0,-1,0,1,48,0,1,96,1,1,1,-0.03293979540467262,-0.12276491522789001,0.019999928772449493,0.03521818637343013
/workspace/ripl/t2/nominal,best_eval_success_once.pt,rgb,1,0,1031,1,-0.023854974657297134,0.12799331545829773,0.019999999552965164,2.315194504972091,-0.11715531349182129,0.022065214812755585,0.019999999552965164,2.8961770251496834,0.14115847736855594,0.5809825201775927,0.5809825201775927,1,0,200,54.0,0,1,95,0,1,46,1,1,94,0,1,1,-0.11246006935834885,0.004377844277769327,0.0599961057305336,1.0434389166516072e-05
/workspace/ripl/t2/nominal,best_eval_success_once.pt,rgb,1,0,1032,2,-0.08395062386989594,0.00467362254858017,0.019999999552965164,1.4372630714864918,0.04160601645708084,-0.06577437371015549,0.019999999552965164,-1.4107250367844344,0.14397010143452926,-2.8479881082709264,0.2936045453188667,1,0,200,73.0,0,1,107,0,1,46,1,1,100,0,1,1,0.05769060179591179,-0.08004245907068253,0.059997688978910446,0.0007904393401991192
/workspace/ripl/t2/nominal,best_eval_success_once.pt,rgb,1,0,1033,3,0.0035165250301361084,-0.12008318305015564,0.019999999552965164,1.8568392478200872,0.003457695245742798,0.08568072319030762,0.019999999552965164,0.2886003592044446,0.20576391465045002,-1.5682388886156424,0.0025574381792541345,1,1,200,112.0,1,1,89,0,1,39,1,1,86,1,1,1,0.00644639553502202,0.09299910813570023,0.05999712646007538,2.0249619332068136e-06
/workspace/ripl/t2/nominal,best_eval_success_once.pt,rgb,1,0,1034,4,-0.043804895132780075,0.18649595975875854,0.019999999552965164,2.9793026177551436,-0.032293763011693954,-0.04226251691579819,0.019999999552965164,-2.087996420787576,0.22904791379353975,1.2158862686368668,-0.3549100581580298,1,1,200,89.0,1,1,112,0,1,57,1,1,105,1,1,1,-0.0366666242480278,-0.046885404735803604,0.05999807268381119,1.5790485679213314e-06
/workspace/ripl/t2/nominal,best_eval_success_once.pt,rgb,1,0,1035,5,-0.05573001131415367,-0.050169527530670166,0.019999999552965164,0.18269501354201623,-0.012318622320890427,0.004025816917419434,0.019999999552965164,-0.35015230606676173,0.06943834714458211,-0.532847319608778,-0.532847319608778,1,0,200,67.0,0,1,93,1,1,44,0,1,87,0,1,1,-0.013687308877706528,0.019052594900131226,0.12414886802434921,0.0050951562230565775
/workspace/ripl/t2/nominal,best_eval_success_once.pt,rgb,1,0,1036,6,-0.009255051612854004,0.07098229974508286,0.019999999552965164,2.915486777007708,-0.07574322074651718,-0.03278936445713043,0.019999999552965164,2.312345052473696,0.12324461418676078,-0.6031417245340118,-0.6031417245340118,1,1,200,113.0,1,1,88,0,1,45,1,1,87,1,1,1,-0.0705530047416687,-0.027461959049105644,0.05999792367219925,1.8559275131048488e-06
/workspace/ripl/t2/nominal,best_eval_success_once.pt,rgb,1,0,1037,7,0.12499861419200897,0.10758315771818161,0.019999999552965164,-0.00909120292219967,-0.014842722564935684,-0.15051516890525818,0.019999999552965164,2.791845485810125,0.29354785925260807,2.8009366887323246,-0.3406559648574685,1,1,200,90.0,1,1,111,0,1,51,1,1,106,1,1,1,-0.004936995450407267,-0.14495298266410828,0.060001593083143234,8.318749239138465e-07
/workspace/ripl/t2/nominal,best_eval_success_once.pt,rgb,1,0,1038,8,0.08035854995250702,-0.11205998808145523,0.019999999552965164,2.050780244942246,0.18011286854743958,-0.1767662763595581,0.019999999552965164,1.6497679775484346,0.11890259804170916,-0.4010122673938117,-0.4010122673938117,0,0,200,0.0,0,0,-1,1,1,44,1,1,101,0,1,1,0.1587248593568802,-0.19534046947956085,0.060223665088415146,0.0003422366793913202
